"category","reason","user_txId","user_timestamp","user_asset","user_quantity","user_type","exchange_txId","exchange_timestamp","exchange_asset","exchange_quantity","exchange_type"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1335","2024-04-03T20:10:20.000Z","UNI",38.3261,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1360","2024-04-03T22:59:32.000Z","SOL",5.4401,"STAKING_REWARD"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1094","2024-04-04T16:31:13.000Z","ADA",426.18,"STAKING_REWARD"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1030","2024-04-04T17:53:54.000Z","XRP",3361.44,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1336","2024-04-05T10:05:15.000Z","ETH",8.9132,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1041","2024-04-05T23:53:36.000Z","ADA",2048.69,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1380","2024-04-06T03:23:09.000Z","XRP",2134.46,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1216","2024-04-06T14:08:19.000Z","MATIC",4912.81,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1278","2024-04-06T15:46:17.000Z","LINK",5.3986,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1258","2024-04-07T07:32:57.000Z","ETH",8.6131,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1219","2024-04-08T05:46:15.000Z","MATIC",376.26,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1247","2024-04-08T18:03:19.000Z","LINK",19.9714,"STAKING_REWARD"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1063","2024-04-09T07:11:09.000Z","MATIC",2210.15,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1453","2024-04-09T10:51:15.000Z","MATIC",324.42,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1317","2024-04-11T22:51:07.000Z","XRP",4772.47,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1414","2024-04-12T10:36:55.000Z","ADA",1523.66,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1513","2024-04-12T16:04:24.000Z","DOT",18.5331,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1014","2024-04-13T05:51:43.000Z","DOT",44.2457,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1057","2024-04-13T23:48:34.000Z","SOL",36.8546,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1248","2024-04-16T11:33:48.000Z","ADA",1466.25,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1171","2024-04-17T12:24:05.000Z","MATIC",2745.11,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1107","2024-04-17T18:09:47.000Z","LINK",47.5488,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1446","2024-04-18T03:11:12.000Z","LINK",38.3788,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1087","2024-04-18T10:32:22.000Z","MATIC",1097.72,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1099","2024-04-18T16:47:58.000Z","UNI",13.4929,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1101","2024-04-18T23:36:21.000Z","MATIC",950.11,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1135","2024-04-20T05:15:01.000Z","DOT",17.0598,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1231","2024-04-21T01:58:47.000Z","AVAX",43.7184,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1189","2024-04-22T01:54:01.000Z","MATIC",4374.36,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1504","2024-04-24T21:44:51.000Z","ADA",855.15,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1108","2024-04-25T10:13:01.000Z","LINK",29.8799,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1275","2024-04-25T21:17:04.000Z","LINK",14.5546,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1542","2024-04-26T06:59:50.000Z","LINK",49.9715,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1298","2024-04-26T07:12:49.000Z","XRP",3069.88,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1346","2024-04-28T02:55:01.000Z","UNI",36.2428,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1166","2024-04-28T13:53:00.000Z","DOT",5.9221,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1405","2024-04-28T23:20:52.000Z","ETH",10.0849,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1511","2024-04-30T03:03:43.000Z","ADA",895.62,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1212","2024-04-30T22:12:39.000Z","XRP",3991.83,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1528","2024-05-01T03:15:27.000Z","AVAX",46.0497,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1092","2024-05-01T04:05:34.000Z","UNI",30.4016,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1438","2024-05-02T12:23:11.000Z","SOL",37.647,"WITHDRAWAL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1246","2024-05-02T22:33:58.000Z","AVAX",1.9455,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1374","2024-05-03T08:39:18.000Z","XRP",813.39,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1299","2024-05-03T12:02:02.000Z","XRP",3867.31,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1138","2024-05-03T22:37:05.000Z","ADA",2880.4,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1251","2024-05-05T02:54:27.000Z","DOT",4.0385,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1181","2024-05-05T11:17:59.000Z","AVAX",35.6488,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1204","2024-05-06T12:03:31.000Z","DOT",35.504,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1543","2024-05-06T15:29:49.000Z","AVAX",3.2855,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1158","2024-05-07T06:14:34.000Z","AVAX",1.7649,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1288","2024-05-07T17:51:47.000Z","AVAX",26.0147,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1174","2024-05-07T23:23:49.000Z","ETH",12.449,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1462","2024-05-10T11:35:17.000Z","DOT",1.2931,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1142","2024-05-11T20:37:09.000Z","SOL",3.8339,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1249","2024-05-12T01:03:01.000Z","MATIC",2212.91,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1004","2024-05-12T12:21:52.000Z","XRP",4056.68,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1547","2024-05-13T15:32:55.000Z","DOT",36.8629,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1198","2024-05-14T10:14:39.000Z","UNI",22.158,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1269","2024-05-14T18:10:07.000Z","SOL",15.2758,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1095","2024-05-15T05:10:25.000Z","XRP",4258.95,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1395","2024-05-15T15:39:30.000Z","XRP",2109.08,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1417","2024-05-16T14:50:14.000Z","ADA",4076.97,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1060","2024-05-16T17:55:08.000Z","ADA",2022.41,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1105","2024-05-17T00:06:42.000Z","LINK",26.593,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1005","2024-05-19T18:55:49.000Z","ADA",4788.2,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1349","2024-05-20T01:07:50.000Z","XRP",1934.28,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1442","2024-05-20T14:40:45.000Z","ADA",2522.93,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1015","2024-05-20T23:03:05.000Z","LINK",26.995,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1284","2024-05-21T03:57:59.000Z","MATIC",3831.09,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1223","2024-05-21T04:39:18.000Z","LINK",4.7633,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1064","2024-05-21T19:47:24.000Z","DOT",0.1844,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1443","2024-05-22T06:53:27.000Z","SOL",19.4032,"STAKING_REWARD"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1256","2024-05-22T15:25:43.000Z","AVAX",1.8365,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1009","2024-05-24T03:20:12.000Z","ETH",5.7081,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1167","2024-05-24T11:04:40.000Z","ETH",1.4669,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1257","2024-05-24T20:24:57.000Z","UNI",1.716,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1217","2024-05-25T04:13:56.000Z","AVAX",26.251,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1361","2024-05-25T06:05:33.000Z","LINK",12.6957,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1357","2024-05-25T07:28:57.000Z","ADA",386.44,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1242","2024-05-25T08:25:49.000Z","LINK",27.7522,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1329","2024-05-25T19:13:43.000Z","XRP",2073.89,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1496","2024-05-27T07:47:43.000Z","UNI",39.3709,"WITHDRAWAL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1201","2024-05-28T00:47:24.000Z","MATIC",643.92,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1152","2024-05-28T11:34:22.000Z","XRP",1036.12,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1525","2024-05-29T03:13:26.000Z","XRP",4344,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1512","2024-05-30T21:00:52.000Z","AVAX",24.5059,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1447","2024-06-01T02:52:53.000Z","ETH",7.6745,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1331","2024-06-02T00:34:19.000Z","LINK",6.7362,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1281","2024-06-02T02:16:58.000Z","LINK",23.3941,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1093","2024-06-03T10:05:14.000Z","BTC",2.32229,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1202","2024-06-03T13:58:17.000Z","ADA",2526.3,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1458","2024-06-05T01:53:25.000Z","LINK",33.699,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1526","2024-06-05T20:59:22.000Z","UNI",30.4872,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1469","2024-06-07T05:58:17.000Z","UNI",5.5377,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1409","2024-06-08T06:24:30.000Z","BTC",1.21204,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1031","2024-06-09T00:45:03.000Z","DOT",9.6015,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1185","2024-06-10T02:01:19.000Z","LINK",36.0699,"WITHDRAWAL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1233","2024-06-10T12:07:10.000Z","ADA",4092.68,"STAKING_REWARD"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1463","2024-06-12T09:58:02.000Z","DOT",42.4654,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1195","2024-06-12T10:07:20.000Z","BTC",0.2303,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1066","2024-06-12T15:50:37.000Z","DOT",16.3765,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1177","2024-06-12T20:38:12.000Z","UNI",16.2562,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1025","2024-06-13T16:55:53.000Z","LINK",8.3398,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1118","2024-06-14T11:34:56.000Z","AVAX",3.6519,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1180","2024-06-14T22:09:29.000Z","BTC",0.153,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1428","2024-06-15T12:22:42.000Z","BTC",0.31147,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1053","2024-06-16T06:54:09.000Z","SOL",27.325,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1466","2024-06-18T07:20:03.000Z","SOL",31.8971,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1097","2024-06-18T12:02:03.000Z","DOT",48.0433,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1121","2024-06-19T09:12:30.000Z","XRP",3513.68,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1396","2024-06-19T13:00:09.000Z","AVAX",39.2351,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1046","2024-06-19T13:10:34.000Z","ETH",13.1903,"STAKING_REWARD"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1382","2024-06-20T08:10:30.000Z","DOT",16.6776,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1294","2024-06-20T15:46:38.000Z","ADA",206.27,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1476","2024-06-21T14:04:46.000Z","ETH",0.3368,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1393","2024-06-22T11:57:26.000Z","XRP",1148.91,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1136","2024-06-22T19:07:24.000Z","UNI",29.0382,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1500","2024-06-22T19:53:33.000Z","MATIC",881.04,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1103","2024-06-23T10:17:22.000Z","LINK",37.9324,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1178","2024-06-24T21:59:45.000Z","ETH",7.1489,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1311","2024-06-25T19:50:25.000Z","XRP",2861.41,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1423","2024-06-25T23:04:14.000Z","ETH",6.0487,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1071","2024-06-26T05:47:10.000Z","ADA",779.4,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1238","2024-06-26T21:36:27.000Z","ADA",1540.7,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1179","2024-06-27T06:15:56.000Z","UNI",2.2639,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1333","2024-06-28T06:20:19.000Z","DOT",26.6435,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1477","2024-06-28T09:47:02.000Z","ETH",13.5771,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1128","2024-06-28T18:55:53.000Z","DOT",43.259,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1460","2024-06-29T13:06:36.000Z","MATIC",1043.32,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1098","2024-06-29T21:56:15.000Z","LINK",48.2771,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1068","2024-06-29T23:00:14.000Z","LINK",41.7029,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1312","2024-07-01T03:16:11.000Z","LINK",26.2635,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1017","2024-07-01T03:32:28.000Z","DOT",29.8608,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1164","2024-07-02T11:28:58.000Z","DOT",41.1386,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1090","2024-07-03T06:54:32.000Z","ADA",1036.84,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1290","2024-07-03T19:19:11.000Z","MATIC",2561.21,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1433","2024-07-04T21:29:20.000Z","MATIC",4094.69,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1320","2024-07-05T01:58:42.000Z","XRP",1869.34,"STAKING_REWARD"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1296","2024-07-05T03:44:26.000Z","BTC",1.76473,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1383","2024-07-05T09:41:39.000Z","UNI",6.8926,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1482","2024-07-05T15:58:58.000Z","LINK",39.7628,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1083","2024-07-08T23:37:42.000Z","DOT",26.9572,"WITHDRAWAL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1502","2024-07-10T20:51:26.000Z","DOT",21.9672,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1441","2024-07-11T13:41:16.000Z","LINK",9.5135,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1452","2024-07-12T01:25:49.000Z","LINK",3.2872,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1517","2024-07-14T08:55:29.000Z","AVAX",15.0127,"WITHDRAWAL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1183","2024-07-15T17:04:39.000Z","DOT",49.7319,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1445","2024-07-16T02:57:11.000Z","XRP",1117.93,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1065","2024-07-16T07:43:27.000Z","MATIC",3134.62,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1538","2024-07-18T17:07:40.000Z","ADA",3254.53,"CONVERSION"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1472","2024-07-18T18:47:27.000Z","MATIC",784.2,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1531","2024-07-19T11:39:42.000Z","DOT",37.0731,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1398","2024-07-19T18:24:42.000Z","MATIC",3257.45,"BUY"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1355","2024-07-22T20:30:57.000Z","SOL",45.8533,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1159","2024-07-25T12:54:09.000Z","SOL",10.1197,"TRANSFER_OUT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1271","2024-07-26T13:22:32.000Z","LINK",13.7951,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1010","2024-07-26T19:32:40.000Z","XRP",3524.01,"SELL"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1021","2024-07-28T20:22:36.000Z","LINK",30.4876,"TRANSFER_IN"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1175","2024-07-29T04:10:22.000Z","UNI",0.2415,"DEPOSIT"
"Unmatched (Exchange only)","No matching transaction found in user file","N/A","N/A","N/A","N/A","N/A","EXC-1412","2024-07-29T21:12:37.000Z","AVAX",27.5313,"SELL"
